   0.2050000E+01   0.3049826E+00   0.0000000E+00   0.2984002E+03   0.2236352E+02
   0.2060000E+01   0.3064703E+00   0.0000000E+00   0.2999659E+03   0.2274928E+02
   0.2070000E+01   0.3079580E+00   0.0000000E+00   0.3015334E+03   0.2313950E+02
   0.2080000E+01   0.3094458E+00   0.0000000E+00   0.3031028E+03   0.2353419E+02
   0.2090000E+01   0.3109335E+00   0.0000000E+00   0.3046742E+03   0.2393337E+02
   0.2100000E+01   0.3124212E+00   0.0000000E+00   0.3062474E+03   0.2433705E+02
   0.2110000E+01   0.3139089E+00   0.0000000E+00   0.3078226E+03   0.2474525E+02
   0.2120000E+01   0.3153966E+00   0.0000000E+00   0.3093997E+03   0.2515798E+02
   0.2130000E+01   0.3168844E+00   0.0000000E+00   0.3109788E+03   0.2557526E+02
   0.2140000E+01   0.3183721E+00   0.0000000E+00   0.3125598E+03   0.2599710E+02
   0.2150000E+01   0.3198598E+00   0.0000000E+00   0.3141429E+03   0.2642352E+02
   0.2160000E+01   0.3213475E+00   0.0000000E+00   0.3157279E+03   0.2685452E+02
   0.2170000E+01   0.3228352E+00   0.0000000E+00   0.3173149E+03   0.2729012E+02
   0.2180000E+01   0.3243230E+00   0.0000000E+00   0.3189040E+03   0.2773033E+02
   0.2190000E+01   0.3258107E+00   0.0000000E+00   0.3204951E+03   0.2817516E+02
   0.2200000E+01   0.3272984E+00   0.0000000E+00   0.3220882E+03   0.2862463E+02
   0.2210000E+01   0.3287861E+00   0.0000000E+00   0.3236834E+03   0.2907875E+02
   0.2220000E+01   0.3302738E+00   0.0000000E+00   0.3252806E+03   0.2953752E+02
   0.2230000E+01   0.3317616E+00   0.0000000E+00   0.3268799E+03   0.3000097E+02
   0.2240000E+01   0.3332493E+00   0.0000000E+00   0.3284814E+03   0.3046909E+02
   0.2250000E+01   0.3347370E+00   0.0000000E+00   0.3300849E+03   0.3094190E+02
   0.2260000E+01   0.3362247E+00   0.0000000E+00   0.3316905E+03   0.3141941E+02
   0.2270000E+01   0.3377124E+00   0.0000000E+00   0.3332982E+03   0.3190162E+02
   0.2280000E+01   0.3392002E+00   0.0000000E+00   0.3349081E+03   0.3238856E+02
   0.2290000E+01   0.3406879E+00   0.0000000E+00   0.3365201E+03   0.3288022E+02
   0.2300000E+01   0.3421756E+00   0.0000000E+00   0.3381343E+03   0.3337661E+02
   0.2310000E+01   0.3436633E+00   0.0000000E+00   0.3397507E+03   0.3387775E+02
   0.2320000E+01   0.3451510E+00   0.0000000E+00   0.3413692E+03   0.3438364E+02
