   0.210000E+01   0.306247E+03   0.883928E+00   0.107080E+02
   0.211000E+01   0.307823E+03   0.893485E+00   0.107310E+02
   0.212000E+01   0.309400E+03   0.902977E+00   0.107530E+02
   0.213000E+01   0.310979E+03   0.912495E+00   0.107750E+02
   0.214000E+01   0.312560E+03   0.921944E+00   0.107960E+02
   0.215000E+01   0.314143E+03   0.931512E+00   0.108180E+02
   0.216000E+01   0.315728E+03   0.941008E+00   0.108390E+02
   0.217000E+01   0.317315E+03   0.950526E+00   0.108600E+02
   0.218000E+01   0.318904E+03   0.959969E+00   0.108800E+02
   0.219000E+01   0.320495E+03   0.969526E+00   0.109010E+02
   0.220000E+01   0.322088E+03   0.979006E+00   0.109210E+02
   0.221000E+01   0.323683E+03   0.988503E+00   0.109410E+02
   0.222000E+01   0.325281E+03   0.997918E+00   0.109600E+02
   0.223000E+01   0.326880E+03   0.100735E+01   0.109790E+02
   0.224000E+01   0.328481E+03   0.101679E+01   0.109980E+02
   0.225000E+01   0.330085E+03   0.102625E+01   0.110170E+02
   0.226000E+01   0.331690E+03   0.103571E+01   0.110360E+02
   0.227000E+01   0.333298E+03   0.104509E+01   0.110540E+02
   0.228000E+01   0.334908E+03   0.105448E+01   0.110720E+02
   0.229000E+01   0.336520E+03   0.106387E+01   0.110900E+02
   0.230000E+01   0.338134E+03   0.107318E+01   0.111070E+02
   0.231000E+01   0.339751E+03   0.108249E+01   0.111240E+02
   0.232000E+01   0.341369E+03   0.109180E+01   0.111410E+02
   0.233000E+01   0.342990E+03   0.110111E+01   0.111580E+02
   0.234000E+01   0.344613E+03   0.111043E+01   0.111750E+02
   0.235000E+01   0.346238E+03   0.111965E+01   0.111910E+02
   0.236000E+01   0.347865E+03   0.112887E+01   0.112070E+02
   0.237000E+01   0.349495E+03   0.113810E+01   0.112230E+02
   0.238000E+01   0.351127E+03   0.114731E+01   0.112390E+02
   0.239000E+01   0.352761E+03   0.115643E+01   0.112540E+02
   0.240000E+01   0.354397E+03   0.116554E+01   0.112690E+02
   0.241000E+01   0.356036E+03   0.117465E+01   0.112840E+02
   0.242000E+01   0.357677E+03   0.118375E+01   0.112990E+02
   0.243000E+01   0.359320E+03   0.119274E+01   0.113130E+02
   0.244000E+01   0.360966E+03   0.120173E+01   0.113270E+02
   0.245000E+01   0.362613E+03   0.121071E+01   0.113410E+02
   0.246000E+01   0.364264E+03   0.121968E+01   0.113550E+02
   0.247000E+01   0.365916E+03   0.122864E+01   0.113690E+02
   0.248000E+01   0.367571E+03   0.123749E+01   0.113820E+02
   0.249000E+01   0.369228E+03   0.124633E+01   0.113950E+02
   0.250000E+01   0.370888E+03   0.125515E+01   0.114080E+02
   0.251000E+01   0.372550E+03   0.126396E+01   0.114210E+02
   0.252000E+01   0.374214E+03   0.127276E+01   0.114340E+02
   0.253000E+01   0.375881E+03   0.128144E+01   0.114460E+02
   0.254000E+01   0.377550E+03   0.129011E+01   0.114580E+02
   0.255000E+01   0.379222E+03   0.129876E+01   0.114700E+02
   0.256000E+01   0.380896E+03   0.130739E+01   0.114820E+02
   0.257000E+01   0.382572E+03   0.131590E+01   0.114930E+02
   0.258000E+01   0.384251E+03   0.132440E+01   0.115040E+02
   0.259000E+01   0.385933E+03   0.133298E+01   0.115160E+02
   0.260000E+01   0.387616E+03   0.134133E+01   0.115260E+02
   0.261000E+01   0.389303E+03   0.134977E+01   0.115370E+02
   0.262000E+01   0.390991E+03   0.135818E+01   0.115480E+02
   0.263000E+01   0.392683E+03   0.136647E+01   0.115580E+02
   0.264000E+01   0.394377E+03   0.137474E+01   0.115680E+02
   0.265000E+01   0.396073E+03   0.138299E+01   0.115780E+02
   0.266000E+01   0.397772E+03   0.139121E+01   0.115880E+02
   0.267000E+01   0.399473E+03   0.139942E+01   0.115980E+02
   0.268000E+01   0.401177E+03   0.140749E+01   0.116070E+02
   0.269000E+01   0.402883E+03   0.141554E+01   0.116160E+02
   0.270000E+01   0.404592E+03   0.142367E+01   0.116260E+02
   0.271000E+01   0.406304E+03   0.143156E+01   0.116340E+02
   0.272000E+01   0.408018E+03   0.143953E+01   0.116430E+02
   0.273000E+01   0.409735E+03   0.144748E+01   0.116520E+02
   0.274000E+01   0.411454E+03   0.145530E+01   0.116600E+02
   0.275000E+01   0.413176E+03   0.146308E+01   0.116680E+02
   0.276000E+01   0.414900E+03   0.147095E+01   0.116770E+02
   0.277000E+01   0.416627E+03   0.147858E+01   0.116840E+02
   0.278000E+01   0.418357E+03   0.148628E+01   0.116920E+02
   0.279000E+01   0.420089E+03   0.149193E+01   0.116980E+02
   0.280000E+01   0.421823E+03   0.149425E+01   0.117000E+02
   0.281000E+01   0.423557E+03   0.149659E+01   0.117020E+02
   0.282000E+01   0.425292E+03   0.149905E+01   0.117050E+02
   0.283000E+01   0.427028E+03   0.150141E+01   0.117070E+02
   0.284000E+01   0.428765E+03   0.150379E+01   0.117090E+02
   0.285000E+01   0.430502E+03   0.150629E+01   0.117120E+02
   0.286000E+01   0.432241E+03   0.150870E+01   0.117140E+02
   0.287000E+01   0.433980E+03   0.151112E+01   0.117160E+02
   0.288000E+01   0.435721E+03   0.151368E+01   0.117190E+02
   0.289000E+01   0.437462E+03   0.151613E+01   0.117210E+02
   0.290000E+01   0.439204E+03   0.151861E+01   0.117230E+02
   0.291000E+01   0.440947E+03   0.152109E+01   0.117250E+02
   0.292000E+01   0.442691E+03   0.152360E+01   0.117270E+02
   0.293000E+01   0.444437E+03   0.152623E+01   0.117300E+02
   0.294000E+01   0.446183E+03   0.152876E+01   0.117320E+02
   0.295000E+01   0.447930E+03   0.153131E+01   0.117340E+02
   0.296000E+01   0.449678E+03   0.153387E+01   0.117360E+02
   0.297000E+01   0.451427E+03   0.153645E+01   0.117380E+02
   0.298000E+01   0.453178E+03   0.153905E+01   0.117400E+02
   0.299000E+01   0.454929E+03   0.154165E+01   0.117420E+02
   0.300000E+01   0.456682E+03   0.154428E+01   0.117440E+02
   0.301000E+01   0.458435E+03   0.154691E+01   0.117460E+02
   0.302000E+01   0.460190E+03   0.154956E+01   0.117480E+02
   0.303000E+01   0.461946E+03   0.155222E+01   0.117500E+02
   0.304000E+01   0.463703E+03   0.155478E+01   0.117510E+02
   0.305000E+01   0.465461E+03   0.155747E+01   0.117530E+02
   0.306000E+01   0.467221E+03   0.156017E+01   0.117550E+02
   0.307000E+01   0.468981E+03   0.156288E+01   0.117570E+02
   0.308000E+01   0.470743E+03   0.156549E+01   0.117580E+02
   0.309000E+01   0.472506E+03   0.156822E+01   0.117600E+02
   0.310000E+01   0.474270E+03   0.157096E+01   0.117620E+02
   0.311000E+01   0.476036E+03   0.157360E+01   0.117630E+02
   0.312000E+01   0.477803E+03   0.157637E+01   0.117650E+02
   0.313000E+01   0.479571E+03   0.157903E+01   0.117660E+02
   0.314000E+01   0.481340E+03   0.158170E+01   0.117670E+02
   0.315000E+01   0.483111E+03   0.158449E+01   0.117690E+02
   0.316000E+01   0.484883E+03   0.158718E+01   0.117700E+02
   0.317000E+01   0.486656E+03   0.158988E+01   0.117710E+02
   0.318000E+01   0.488431E+03   0.159258E+01   0.117720E+02
   0.319000E+01   0.490207E+03   0.159541E+01   0.117740E+02
   0.320000E+01   0.491984E+03   0.159813E+01   0.117750E+02
   0.321000E+01   0.493763E+03   0.160086E+01   0.117760E+02
   0.322000E+01   0.495543E+03   0.160359E+01   0.117770E+02
   0.323000E+01   0.497325E+03   0.160633E+01   0.117780E+02
   0.324000E+01   0.499108E+03   0.160897E+01   0.117780E+02
   0.325000E+01   0.500893E+03   0.161172E+01   0.117790E+02
   0.326000E+01   0.502679E+03   0.161448E+01   0.117800E+02
   0.327000E+01   0.504466E+03   0.161725E+01   0.117810E+02
   0.328000E+01   0.506255E+03   0.161990E+01   0.117810E+02
   0.329000E+01   0.508045E+03   0.162268E+01   0.117820E+02
   0.330000E+01   0.509837E+03   0.162534E+01   0.117820E+02
   0.331000E+01   0.511631E+03   0.162813E+01   0.117830E+02
   0.332000E+01   0.513426E+03   0.163080E+01   0.117830E+02
   0.333000E+01   0.515222E+03   0.163359E+01   0.117840E+02
   0.334000E+01   0.517020E+03   0.163627E+01   0.117840E+02
   0.335000E+01   0.518820E+03   0.163896E+01   0.117840E+02
   0.336000E+01   0.520621E+03   0.164176E+01   0.117850E+02
   0.337000E+01   0.522424E+03   0.164445E+01   0.117850E+02
   0.338000E+01   0.524228E+03   0.164714E+01   0.117850E+02
   0.339000E+01   0.526034E+03   0.164983E+01   0.117850E+02
   0.340000E+01   0.527842E+03   0.165253E+01   0.117850E+02
   0.341000E+01   0.529651E+03   0.165523E+01   0.117850E+02
   0.342000E+01   0.531462E+03   0.165793E+01   0.117850E+02
   0.343000E+01   0.533274E+03   0.166051E+01   0.117840E+02
   0.344000E+01   0.535089E+03   0.166321E+01   0.117840E+02
   0.345000E+01   0.536905E+03   0.166592E+01   0.117840E+02
   0.346000E+01   0.538722E+03   0.166851E+01   0.117830E+02
   0.347000E+01   0.540541E+03   0.167121E+01   0.117830E+02
   0.348000E+01   0.542362E+03   0.167391E+01   0.117830E+02
   0.349000E+01   0.544185E+03   0.167650E+01   0.117820E+02
   0.350000E+01   0.546009E+03   0.167909E+01   0.117810E+02
   0.351000E+01   0.547836E+03   0.168179E+01   0.117810E+02
   0.352000E+01   0.549663E+03   0.168438E+01   0.117800E+02
   0.353000E+01   0.551493E+03   0.168697E+01   0.117790E+02
   0.354000E+01   0.553324E+03   0.168967E+01   0.117790E+02
   0.355000E+01   0.555158E+03   0.169225E+01   0.117780E+02
   0.356000E+01   0.556992E+03   0.169484E+01   0.117770E+02
   0.357000E+01   0.558829E+03   0.169742E+01   0.117760E+02
   0.358000E+01   0.560668E+03   0.170000E+01   0.117750E+02
